artist,year,title,genre,faces,black_1,black_2,black_3,white_1,white_2,white_3,red_1,red_2,red_3,lime_1,lime_2,lime_3,blue_1,blue_2,blue_3,yellow_1,yellow_2,yellow_3,cyan_1,cyan_2,cyan_3,magenta_1,magenta_2,magenta_3,silver_1,silver_2,silver_3,gray_1,gray_2,gray_3,maroon_1,maroon_2,maroon_3,olive_1,olive_2,olive_3,green_1,green_2,green_3,purple_1,purple_2,purple_3,teal_1,teal_2,teal_3,navy_1,navy_2,navy_3
Jackie McLean,2014,Swing Swang Swingin',Jazz,1,0.5218,0,0,0.0492,0,0,0.042,0,0,0,0,0,0,0,0,0.0215,0.002,0,0,0,0,0,0,0,0.0116,0,0,0.0246,0,0,0.0069,0.0048,0,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do or Die,2000,Victory,Hip Hop,0,0.218,0.0212,0,0.1726,0.1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0051,0.0087,0,0,0,0.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tevin Campbell,1991,T.E.V.I.N.,Hip Hop,0,0.1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136,0.0065,0,0.0419,0.1908,0.018,0.0067,0.0036,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenny Kravitz,2011,Black And White America,Rock,1,0.0488,0.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,0.0776,0,0.0794,0,0,0.0841,0.0588,0.0227,0.0353,0.0492,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy Joel,,Songs In The Attic,Rock,1,0.4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0,0,0,0,0,0,0,0,0.0173,0.0057,0,0.0105,0.0185,0.007,0.1946,0,0,0.1198,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0
Lady Gaga,2011,Born This Way (The Collection),Electronic,0,0.1007,0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5966,0.1271,0.0053,0.0497,0.0372,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marilyn Manson,2000,Holy Wood (In The Shadow Of The Valley Of Death),Electronic,0,0.7278,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272,0.0144,0.0088,0.0148,0,0,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marty Robbins,1980,"With Love, Marty Robbins","Folk, World, & Country",1,0.1373,0.0566,0.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112,0.0026,0,0.0241,0.0163,0,0.1244,0.0708,0,0,0,0,0,0,0,0.2592,0,0,0,0,0,0,0,0
O.A.R.,2017,Souls Aflame,Rock,0,0.1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0.0668,0.0576,0.0134,0.1153,0.069,0.0492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keith Jarrett,2011,Rio,Jazz,0,0,0,0,0,0,0,0.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271,0.2791,0.0098,0.0218,0.0149,0.0012,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Del McCoury,2018,Still Sings Bluegrass,"Folk, World, & Country",1,0.4164,0.2472,0.01,0.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0.0296,0.0365,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalo Schifrin,1995,The Competition (Music From The Original Motion Picture Soundtrack),Pop,2,0.0281,0.0237,0,0.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344,0.0379,0.0107,0.0307,0,0,0,0,0,0,0,0,0.2312,0.0648,0,0,0,0,0,0,0
Hank Williams III,2011,Straight To Hell,"Folk, World, & Country",0,0.093,0,0,0.4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337,0.0073,0,0.02,0.0131,0.0173,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Chesney,2003,When The Sun Goes Down (Deluxe Edition),Rock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883,0.0761,0.0378,0.0683,0.044,0.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolly Parton,1990,Home For Christmas,Pop,1,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2078,0,0,0.1082,0.0303,0.0074,0.0428,0.0171,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cat Stevens,,Tea For The Tillerman,Rock,0,0.0047,0,0,0.1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0.0532,0,0.0217,0.0122,0,0,0,0,0.0044,0.009,0.002,0,0,0,0,0,0,0.0294,0,0,0,0,0
Gene Autry,1949,Gene Autry's Western Classics,"Folk, World, & Country",0,0.017,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1784,0.1148,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0.0297,0,0,0.0362,0,0
Peggy Lee,1969,A Natural Woman,Rock,1,0.0375,0.0381,0.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207,0,0,0.2858,0.1648,0.1796,0,0,0,0.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Whites,1984,Forever You,"Folk, World, & Country",3,0.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2145,0,0,0.1755,0.1385,0.0842,0.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yo-Yo Ma,1984,Suite For Cello & Jazz Piano Trio,Jazz,0,0.0769,0,0,0,0,0,0.0216,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0157,0,0.0269,0.026,0.0126,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuck Berry,1971,San Francisco Dues,Rock,0,0.002,0,0,0.1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836,0.093,0.0235,0.0698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Tyler,2016,We're All Somebody From Somewhere,Rock,0,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1135,0.019,0,0.1776,0.1081,0.051,0.0245,0,0,0.1302,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0
Boney James,2001,Ride,Jazz,0,0.1389,0.5311,0,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0,0,0.0285,0.0242,0.0234,0.0061,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wynn Stewart,1965,The Songs Of Wynn Stewart,"Folk, World, & Country",1,0.4043,0.0992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317,0,0,0.1121,0.1006,0.0633,0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrested Development,1992,"3 Years, 5 Months & 2 Days In The Life Of...",Hip Hop,0,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583,0.009,0,0.1372,0.0357,0.0863,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Hudson,2014,JHUD,Hip Hop,1,0.1166,0.0493,0.0202,0.3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231,0.0091,0,0,0,0,0.0315,0.0237,0.0024,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fear,1993,Fear Not,Rock,1,0.0398,0,0,0.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063,0,0,0.0606,0.0044,0,0.066,0.0099,0,0.0414,0,0,0.013,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0
Take 6,1996,Brothers,Funk / Soul,6,0.4819,0.0256,0.0191,0.2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,0.0129,0,0.0152,0.0135,0,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tori Amos,2005,"Hammersmith Apollo, London, U.K. 6/4/05",Rock,0,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7904,0.0009,0,0.0052,0,0,0.0936,0.0442,0.0326,0,0,0,0,0,0,0,0,0,0,0,0
Linda Davis,2004,I Have Arrived,"Folk, World, & Country",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2117,0.0736,0.0442,0.009,0.1026,0,0.0649,0.0168,0.0065,0.0893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Totò,1992,Kingdom Of Desire,Rock,0,0.0551,0.1682,0.0181,0.4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.0196,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maceo,,Life On Planet Groove,Jazz,4,0.0731,0,0,0.0295,0,0,0,0,0,0,0,0,0,0,0,0.0176,0.0041,0,0,0,0,0,0,0,0,0,0,0.0184,0,0,0,0,0,0.0175,0.0112,0,0,0,0,0.1706,0,0,0.0588,0.0167,0,0,0,0
Kate Bush,1987,The Dreaming,Rock,1,0.0512,0.0425,0,0.0543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1254,0.0612,0.0503,0.0439,0.0342,0,0,0,0,0,0,0,0,0,0,0,0,0
Clyde McPhatter,1962,Lover Please!,Funk / Soul,0,0.0279,0,0,0.0227,0,0,0.009,0,0,0,0,0,0,0,0,0.3824,0.1787,0,0,0,0,0,0,0,0.07,0.0168,0.0125,0,0,0,0,0,0,0.0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clay Aiken,2010,Tried & True,Pop,1,0.3028,0.0417,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1122,0.0895,0.0356,0,0,0,0,0,0,0.0387,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0
Baccara,1978,Baccara,Funk / Soul,2,0.2451,0.0741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344,0.0125,0,0.0116,0.0017,0,0.0421,0.0246,0,0,0,0,0,0,0,0.0008,0,0,0.0016,0,0,0,0,0
Mystikal,2001,Tarantula,Hip Hop,1,0.1297,0.258,0.0113,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0045,0,0.2711,0.0416,0.0692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatt & Scruggs,,Fabulous Sound Of Lester Flatt And Earl Scruggs,"Folk, World, & Country",0,0.0372,0.0493,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0.0173,0,0,0.0394,0.0261,0,0.0219,0.0274,0.0077,0,0,0,0,0,0,0,0,0,0,0,0
Nicky Jam,2007,The Black Carpet,Latin,1,0.4077,0.0859,0.0072,0.1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585,0,0,0.0667,0.0568,0,0,0,0,0.0057,0.0073,0.0017,0,0,0,0,0,0,0,0,0,0,0,0
Staind,2001,Break The Cycle,Rock,0,0.0808,0.0721,0,0.0765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472,0.0156,0.014,0.0434,0.0358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1061,0,0,0.1237,0,0
Roger Miller,1964,Dang Me,"Folk, World, & Country",1,0.3705,0,0,0,0,0,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733,0.0215,0,0.0469,0.0015,0,0,0,0,0.0124,0.0229,0,0,0,0,0.0012,0,0,0.1133,0,0,0,0,0
Natalie Cole,1994,Holly & Ivy,Jazz,1,0.2477,0.037,0.0138,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492,0.0243,0.0641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brenda Lee,1960,Brenda Lee,Rock,1,0.0583,0.0277,0.0316,0,0,0,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0,0,0,0,0.0501,0.0389,0.0513,0,0,0,0,0,0,0,0,0,0,0,0
Marty Robbins,1962,Marty After Midnight,Pop,1,0.5174,0.2134,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0006,0,0.0807,0.056,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0.0105,0,0
Gary Morris,1989,Stones,"Folk, World, & Country",0,0.7049,0.1181,0,0.0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213,0,0,0.0352,0.0674,0.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deer Tick,2017,Vol. 2,Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534,0,0,0.2022,0.116,0.2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santana,1988,Viva Santana!,Rock,0,0.0218,0,0,0.0285,0,0,0.0127,0,0,0,0,0,0,0,0,0.0026,0.0013,0,0,0,0,0,0,0,0,0,0,0.0081,0,0,0,0,0,0,0,0,0,0,0,0.0081,0,0,0.0258,0.0046,0,0.0486,0,0
Jamie O'Neal,2011,Rewind,"Folk, World, & Country",1,0.1479,0.0845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767,0.0752,0.0458,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348,0,0
Freddie Mercury,2019,Barcelona,Rock,0,0,0,0,0,0,0,0.0289,0,0,0,0,0,0,0,0,0.0293,0.0172,0.0151,0,0,0,0,0,0,0.0344,0,0,0.0264,0,0,0.0033,0.0037,0,0,0,0,0,0,0,0,0,0,0.0287,0.0101,0,0,0,0
Cast,,Christmas On The Ponderosa,"Folk, World, & Country",0,0.184,0,0,0,0,0,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117,0.018,0.0187,0.0386,0.0661,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earl Hines,1971,Earl Hines Plays Duke Ellington,Jazz,0,0.2326,0.4176,0.0001,0.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281,0,0,0.0353,0.0318,0.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future,1986,Quiet Fire,Electronic,0,0.0484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1112,0,0,0,0,0,0.0281,0.0249,0,0,0,0,0,0,0,0.0165,0.0144,0.0061,0,0,0,0.1083,0.0887,0
Shannon Brown,1998,A Tour Of My Heart,"Folk, World, & Country",0,0,0,0,0.9482,0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392,0.0001,0,0.0066,0.0031,0.0016,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fat Joe,2010,The Darkside Vol. 1,Hip Hop,0,0.7166,0.0306,0.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148,0,0,0.0632,0.0137,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boyzone,1997,A Different Beat,Latin,5,0.0595,0.056,0.0299,0.0471,0,0,0.0599,0.0411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0.0925,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merle Haggard,2000,Motorcycle Cowboy,"Folk, World, & Country",0,0.091,0.0956,0.0555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759,0,0,0.0347,0.0362,0.0192,0.0143,0,0,0.0344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Doors Down,2008,3 Doors Down,Rock,1,0.2573,0,0,0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0.0481,0,0.1349,0.102,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lionel Richie,2003,Dancing On The Ceiling,Electronic,1,0.1654,0.0927,0.0094,0.3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0.1785,0.0224,0.0225,0.0225,0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motion City Soundtrack,2012,Go,Rock,0,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838,0.0611,0.0325,0.065,0,0,0,0,0,0.0294,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Sparks,1975,Sparklin' Bluegrass,"Folk, World, & Country",1,0.1248,0.0487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1135,0,0,0.0262,0.0096,0.0255,0.0837,0,0,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enrico Pieranunzi,2004,Fellini Jazz,Jazz,0,0.0206,0,0,0.8192,0,0,0.0082,0.0658,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0.0019,0.0021,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enrique Iglesias,2014,Sex And Love,Electronic,1,0.3217,0.0618,0.0488,0.1003,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0.0282,0.022,0,0.0488,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0
King Diamond,2000,House Of God,Rock,0,0.0206,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2739,0,0,0.152,0.0574,0.0322,0.0358,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mel Tillis,1972,Walking On New Grass,"Folk, World, & Country",0,0.1461,0.1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501,0.0593,0.0419,0.1054,0.0158,0,0.1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ol' Dirty Bastard,2016,Return To The 36 Chambers: The Dirty Version,Hip Hop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3062,0.1427,0.0466,0.0426,0.0193,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0.0336,0,0
Michael Martin Murphey,1986,Tonight We Ride,"Folk, World, & Country",0,0.1032,0.0677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837,0.1853,0,0.2709,0.142,0.1074,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,0,0,0.0124,0,0
Danny Brown,1997,Johns (Original Motion Picture Soundtrack),Stage & Screen,1,0.0525,0.0827,0.0184,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0.0031,0,0,0,0,0.1234,0.0907,0.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brothers Osborne,1970,Ru-Be Eeee,"Folk, World, & Country",0,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162,0.0099,0.033,0.0039,0.0058,0.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1539,0,0
Vicentico,,No Puedo Olvidar,Latin,1,0.2813,0.1102,0.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026,0,0,0.1066,0.0851,0.0899,0.007,0,0,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Holliday,1985,Say You Love Me,Electronic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1185,0.0374,0.0374,0.1237,0.073,0.1057,0.0454,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirk Franklin,2011,Hello Fear,Funk / Soul,1,0.0815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1046,0.1078,0.0734,0.0695,0.0678,0.1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garbage,2015,Garbage,Rock,0,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258,0.1943,0.0071,0.0061,0.0057,0.0079,0.0073,0.0085,0,0,0,0,0,0,0,0.0081,0,0,0,0,0,0,0,0
Six Feet Under,2017,Torment,Rock,0,0.0245,0.0228,0,0.7122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272,0.0086,0,0.0117,0.008,0.0042,0.0163,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0
Common,1997,One Day It'll All Make Sense,Hip Hop,1,0.0194,0,0,0.0384,0.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759,0,0,0.2301,0.0946,0.0603,0,0,0,0.1585,0.0917,0.0362,0,0,0,0,0,0,0,0,0,0,0,0
B.J. Thomas,1967,Sings For Lovers And Losers,Pop,1,0.1257,0.0792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3509,0.2309,0.022,0.006,0.042,0.0252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy Dorsey,1982,Sentimental Gentleman,Jazz,1,0,0,0,0.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1158,0.0809,0.0793,0.0235,0.0131,0,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181,0,0
Ashanti,1984,Level Vibes,Reggae,1,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346,0.0715,0.0342,0,0,0,0.2167,0.0224,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Hodges,1963,Sandy's Gone,Jazz,0,0.0832,0.0227,0.0108,0.1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162,0.0172,0,0.0328,0.0323,0,0.0803,0,0,0,0,0,0,0,0,0,0,0,0.0335,0,0,0,0,0
Gary Allan,2007,Tough All Over / See If I Care,"Folk, World, & Country",0,0.0392,0.0472,0.0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1657,0.0648,0.1357,0.0339,0,0,0.0347,0.0411,0,0,0,0,0,0,0,0,0,0,0,0,0
Mickey Gilley,1978,Flyin' High,"Folk, World, & Country",0,0.1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775,0.0452,0.0132,0.0294,0.0211,0.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neon Trees,2014,Pop Psychology,Rock,1,0.0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165,0,0,0,0,0,0,0,0,0.0292,0.0056,0.004,0.0023,0,0,0,0,0,0.0054,0,0,0,0,0,0.0046,0,0,0.0079,0,0,0.0102,0,0
Wes Montgomery,1963,Fusion!,Jazz,0,0.2797,0.0324,0.0145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561,0,0,0.0489,0.0219,0,0.0156,0.0199,0.0082,0.0291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motion City Soundtrack,2010,My Dinosaur Life,Rock,0,0.0173,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2593,0,0,0.0265,0.0141,0.0113,0,0,0,0.0254,0.0064,0.0142,0,0,0,0,0,0,0,0,0,0,0,0
Fonseca,2005,Rive Gauche Rio,Electronic,0,0.0646,0,0,0.083,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279,0.0105,0.0088,0.0164,0.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,0,0
Glenn Gould,1968,Arnold Schoenberg,Classical,1,0.075,0.0264,0.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106,0,0,0,0,0,0.0775,0,0,0.0993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Hardcastle,2013,VII,Jazz,0,0,0,0,0.0624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262,0.0106,0.0037,0.113,0.024,0.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1991,0,0
Randy Travis,1988,Old 8x10,"Folk, World, & Country",1,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082,0,0,0.0612,0.0031,0,0.0217,0.0204,0,0.0679,0.0869,0.0196,0,0,0,0,0,0,0,0,0,0,0,0
Brooks & Dunn,2008,Steers & Stripes / Red Dirt Road,"Folk, World, & Country",0,0.0185,0,0,0.3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0,0,0.0087,0.0109,0,0,0,0,0.0182,0,0,0,0,0,0,0,0,0.0871,0.0285,0.0129,0,0,0
Kitten,1995,"""Nice Ass""",Rock,0,0.4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272,0.0318,0,0.0033,0,0,0.0087,0,0,0,0,0,0,0,0,0.0165,0.0046,0,0.0424,0.0224,0.0084
Dope,1988,Original Stylin',Hip Hop,3,0.2571,0,0,0.0865,0,0,0.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103,0.0079,0,0.0427,0,0,0.0198,0.0296,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0.0308,0,0
Ben Sidran,1977,The Doctor Is In,Jazz,0,0.0272,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497,0.1455,0.032,0.2716,0.0973,0,0.0161,0,0,0.0376,0.0483,0,0,0,0,0,0,0,0,0,0,0,0,0
